adorować	adore	
adrenalina	adrenaline	
adrenokortykotropina	adrenocorticotrophin	
adres	address	
adresant	sender	
adresarka	addressograph	
adresat	addressee	
adresografia	addressing	
adresować	address	
adrianna	adriana	
adriatycki	adriatic	
adriatyk	adriatic	
adsorbat	adsorbate	
adsorbować	adsorb	
adsorpcja	adsorption	
adsorpcyjny	adsorption	
adwajta	advaita	
adwekcja	advection	
adwekcyjny	advective	
adwent	advent	
adwentysta	adventist	
adwentyzm	adventism	
adwersarz	adversary	
adwokacki	attorney	
adwokat	advocate	
adygeja	adygea	
adygejczyk	adygean	
adygejka	adygean	
adygejsk	adygeysk	
adygejski	adyghe	
adźiwika	ajivika	
adżar	adjaran	
adżaria	adjara	
adżarski	adjarian	
adżyka	adjika	
aeracja	aeration	
aeroakustyka	aeroacoustics	
aerob	aerobe	
aerobik	aerobics	
aerobiologia	aerobiology	
aerobioza	aerobiosis	
aerobowy	aerobic	
aerodrom	aerodrome	
aerodynamiczny	aerodynamic	
aerodynamik	aerodynamicist	
aerodynamika	aerodynamics	
aeroelastyczność	aeroelasticity	
aerofagia	aerophagia	
aerofiniszer	aerofinisher	
aerofobia	aerophobia	
aerograf	airbrush	
aerografia	airbrushing	
aerografit	aerographite	
aerologia	aerology	
aerologiczny	aerologic	
aeromechaniczny	aeromechanic	
aerometr	aerometer	
aerometria	aerometry	
aeronautyka	aeronautics	
aeronomia	aeronomy	
aeronomiczny	aeronomic	
aeroponika	aeroponics	
aerostatyka	aerostatics	
aeroterapia	aerotherapy	
aerotermodynamika	aerothermodynamics	
aerotropizm	aerotropism	
aerozolować	aerosol	
aerożel	aerogel	
afabularność	plotlessness	
afarski	afar	
afatyczny	aphasic	
afazja	aphasia	
afekcja	affection	
afekt	emotion	
afektacja	affectation	
afektowanie	gushingly	
afektowany	gushing	
afektować	attitudinize	
afera	affair	
afereza	apheresis	
aferzysta	schemer	
afganistan	afghanistan	
afganka	afghan	
afgańczyk	afghan	
afgański	afghan	
aficyd	aphicide	
afiks	affix	
afiksalny	affixal	
afiliacja	affiliation	
afiniczny	affine	
afirmacja	affirmation	
afisz	poster	
aflatoksyna	aflatoxin	
afleksyjność	aflexionality	
afonia	aphonia	
aforysta	aphorist	
aforystyczny	aphoristic	
aforyzm	aphorism	
afotyczny	aphotic	
afrodyta	aphrodite	
afrodyzja	aphrodisias	
afrodyzjak	aphrodisiac	
afrodyzjakalny	aphrodisiac	
afrolatynos	afrolatino	
afronauta	afronaut	
afryka	africa	
afrykaner	afrikaner	
afrykanerski	afrikaans	
afrykanin	african	
afrykanizacja	africanisation	
afrykanizować	africanise	
afrykata	affricate	
afrykański	african	
aga	nessie	A
agalmatolit	agalmatolite	
agamia	agamogenesis	
agapant	agapanthus	
agapit	agapetus	
agardyt	agardite	
agaroza	agarose	
agat	agate	
agata	agatha	
agaton	agatho	
agawa	agave	
ageizm	ageism	
agencja	agency	
agenezja	agenesis	
agesilaos	agesilaus	
aggeusz	haggai	
aginskoje	aginskoe	
agitacja	agitation	
aglaja	aglaea	
aglomeracja	agglomeration	
aglutynacyjny	agglutinative	
aglutynina	agglutinin	
aglutynogen	agglutinogen	
agnat	agnate	
agnieszka	agnes	
agnostycyzm	agnosticism	
agnostyczny	agnostic	
agnostyk	agnostic	
agogika	agogics	
agonia	agony	
agonista	agonist	
agonistyka	agonistics	
agorafobia	agoraphobia	
agoryzm	agorism	
agrafa	agrapha	
agramatyzm	agrammatism	
agranulocyt	agranulocyte	
agranulocytoza	agranulocytosis	
agrarny	agrarian	
agrarysta	agrarian	
agrarystyczny	agrarian	
agregacja	aggregation	
agregat	aggregate	
agresja	aggression	
agresor	aggressor	
agrest	gooseberry	
agresywnie	aggressively	
agresywność	aggressiveness	
agresywny	aggressive	
agrobiolog	agrobiologist	
agrobiologia	agrobiology	
agrobiologiczny	agrobiological	
agrobiotechnologia	agrobiotechnology	
agrobiznes	agribusiness	
agrochemia	agrochemistry	
agrochemiczny	agrochemical	
agrochemik	agrochemist	
agrochemikalia	agrochemical	
agroekologia	agroecology	
agroekologiczny	agroecological	
agroekosystem	agroecosystem	
agrofizyczny	agrophysical	
agrofizyka	agrophysics	
agroklimatologia	agroclimatology	
agrokultura	agriculture	
agrometeorologia	agrometeorology	
agrometr	agrometer	
agronom	agronomist	
agronomia	agronomy	
agronomiczny	agronomic	
agroturystyka	agriturism	
agulski	aghul	
aguti	agouti	
ahinsa	ahimsa	
ahistorycznie	ahistorically	
ahistoryczny	ahistorical	
ahoj	ahoy	
ahwaz	ahvaz	
aimée	aimee	
aj	ai	
ajatollah	ayatollah	
ajmak	aimag	
ajntopf	eintopf	
ajoen	ajoene	
ajran	airan	
ajschylos	aeschylus	
ajurweda	ayurveda	
ajurwedyjski	ayurvedic	
ajwar	ajvar	
akacja	acacia	
akademia	academy	
akademicki	academic	
akademicko	academically	
akademik	dormitory	
akadia	acadia	
akadiański	acadian	
akadyjski	akkadian	
akalkulia	acalculia	
akant	acanthus	
akantocyt	acanthocyte	
akantyt	acanthite	
akapit	paragraph	
akara	acara	
akarycyd	acaricide	
akatyst	akathist	
akaustobiolit	acaustobiolith	
akceleracja	acceleration	
akceleracyjny	accelerative	
akcelerator	accelerator	
akcent	accent	
akcentować	accent	
akceptacja	acceptance	
akceptant	acceptor	
akceptor	acceptor	
akceptowalny	acceptable	
akceptować	accept	
akcesorium	accessory	
akcja	action	
akcjonariusz	shareholder	
akebia	akebie	
akka	acre	
aklamacja	acclamation	
aklimatyzacja	acclimatization	
akmeizm	acmeism	
akolada	accolade	
akolita	acolyte	
akomodacja	accommodation	
akompaniament	accompaniment	
akompaniator	accompanist	
akompaniować	accompany	
akonityna	aconitine	
akonto	advance	
akord	chord	
akordeon	accordion	
akordeonista	accordionist	
akosmizm	acosmism	
akra	accra	
akrecja	accretion	
akrecyjny	accretive	
akredytacja	accreditation	
akredytować	accredit	
akrobata	acrobat	
akrobatyczny	acrobatic	
akrocyjanoza	acrocyanosis	
akrofobia	acrophobia	
akroleina	acrolein	
akrolit	acrolith	
akromegalia	acromegaly	
akropol	acropolis	
akrydyna	acridine	
akrydynowy	acridine	
akrylan	acrylate	
akrylonitryl	acrylonitrile	
akrylowy	acrylic	
aksamit	velvet	
aksamitka	marigold	
aksamitny	velvet	
akseroftol	axerophthol	
aksjologia	axiology	
aksjologicznie	axiologically	
aksjologiczny	axiological	
aksjomat	axiom	
aksjomatycznie	axiomatically	
aksjomatyczny	axiomatic	
aksjomatyka	axiomatics	
aksolotl	axolotl	
akson	axon	
aksonometria	axonometry	
aksonometryczny	axonometric	
aksynit	axinite	
aksynomancja	axinomancy	
akt	act	
aktomiozyna	actomyosin	
aktor	actor	
aktorka	actress	
aktorszczyzna	hamming	
aktualizacja	update	
aktualizowanie	updating	
aktualizować	update	
aktualny	current	
aktuariusz	actuary	
aktyn	actinium	
aktyna	actin	
aktynolitowy	actinolite	
aktynologia	actinology	
aktynometr	actinometer	
aktynometria	actinometry	
aktynometryczny	actinometric	
aktynon	actinon	
aktynoterapia	actinotherapy	
aktynowiec	actinide	
aktywa	assets	
aktywator	activator	
aktywista	activist	
aktywistyczny	activist	
aktywizacja	activation	
aktywizator	activator	
aktywizm	activism	
aktywizować	activate	
aktywność	activity	
aktywny	active	
aktywować	activate	
aktówka	briefcase	
akulturacja	acculturation	
akumulacja	accumulation	
akumulacyjny	accumulative	
akumulator	accumulator	
akumulować	accumulate	
akupresura	acupressure	
akupunktura	acupuncture	
akupunkturzysta	acupuncturist	
akurat	just	
akuratność	accuracy	
akustoelektroniczny	acoustoelectronic	
akustoelektronika	acoustoelectronics	
akustyczny	acoustic	
akustyka	acoustics	
akuszeria	obstetrics	
akuszerka	midwife	
akwaforcista	aquafortist	
akwakultura	aquaculture	
akwamanila	aquamanile	
akwamaryn	aquamarine	
akwamaryna	aquamarine	
akwanauta	aquanaut	
akwanautyka	aquanautics	
akwarela	watercolor	
akwarelista	watercolorist	
akwarelowy	watercolor	
akwarium	aquarium	
akwarysta	aquarist	
akwedukt	aqueduct	
akwileja	aquileia	
akwitania	aquitaine	
akwizgran	aachen	
akwizycja	acquisition	
akworyna	aequorin	
alabastrowy	alabaster	
aladyn	aladdin	
alanina	alanine	
alarmistyczny	alarmist	
alarmować	alarm	
alarmowy	alarm	
alarmujący	alarming	
alaskanin	alaskan	
alaskański	alaskan	
alaski	alaskan	
alaskijski	alaskan	
alasz	kummel	
alawita	alawite	
alba	alb	
albatros	albatross	A
albańczyk	albanian	
albański	albanian	
albedometr	albedometer	
albertozaur	albertosaurus	
albigens	albigensian	
albigeński	albigensian	
albinos	albino	
albit	albite	
albityzacja	albitization	
albo	or	
alcejski	alcaic	
alchemia	alchemy	
alchemiczny	alchemical	
alchemik	alchemist	
alcista	countertenor	
alcybiades	alcibiades	
aldehyd	aldehyde	
aldopentoza	aldopentose	
aldosteron	aldosterone	
aldoza	aldose	
aldryna	aldrin	
ale	but	A
alef	aleph	
alegat	addendum	
alegoreza	allegorizing	
alegoria	allegory	
alegorycznie	allegorically	
alegoryczny	allegoric	
aleja	avenue	
alejka	alley	
alejsk	aleysk	
alek	alexis	
aleksander	alexander	
aleksandra	alexandra	A
aleksandria	alexandria	
aleksandryt	alexandrite	
aleksja	alessia	
aleksy	alexis	
aleksytymia	alexithymia	
alembik	alembic	
alergen	allergen	
alergenny	allergenic	
alergia	allergy	
alergiczny	allergic	
alergolog	allergist	
alergologia	allergology	
alergologiczny	allergological	
aleucki	aleut	
aleuromancja	aleuromancy	
aleuta	aleut	
ależ	why	
alfa	alpha	
alfabet	alphabet	
alfabetycznie	alphabetically	
alfabetyczny	alphabetic	
alfabetyzacja	literacy	
alfabetyzm	literacy	
alfanumerycznie	alphanumerically	
alfanumeryczny	alphanumeric	
alfeusz	alphaeus	
alfons	alphonsus	A
algebraicznie	algebraically	
algebraiczny	algebraic	
algebraik	algebraist	
algier	algiers	
algierczyk	algerian	
algieria	algeria	
algierski	algerian	
algijski	algic	
algofobia	algophobia	
algologiczny	algological	
algometria	algometry	
algonkiński	algonquian	
algorytm	algorithm	
algorytmiczny	algorithmic	
algorytmizowanie	algorithmizing	
aliancki	allied	
alians	alliance	
aliant	ally	
alias	aka	A
alicja	alice	
alidada	alidade	
alienacja	alienation	
alienować	alienate	
alifatyczny	aliphatic	
aligator	alligator	
alija	aliyah	
alikwot	aliquot	
alimentacyjny	alimonious	
alimenty	alimony	
alina	aline	A
aliteracja	alliteration	
aliteracki	unliterary	
alizaryna	alizarin	
alka	razorbill	
alkaliczność	alkalinity	
alkaliczny	alkaline	
alkalizowanie	alkalinisation	
alkalizować	alkalize	
alkan	alkane	
alken	alkene	
alkierz	bower	
alkilować	alkylate	
alkin	alkyne	
alkione	alcyone	
alkohol	alcohol	
alkoholik	alcoholic	
alkoholiza	alcoholysis	
alkoholizm	alcoholism	
alkoholizować	alcoholize	
alkohologia	alcohology	
alkoholomierz	alcoholometer	
alkoholowy	alcoholic	
alkomat	breathalyzer	
alkowa	alcove	
allel	allele	
allelopatia	allelopathy	
alleluja	hallelujah	
allicyna	allicin	
allochoria	allochory	
alloseksualizm	allosexuality	
allozaur	allosaurus	
almanach	almanac	
almandyn	almandine	
almucja	almuce	
almukantarat	almucantar	
aloes	aloe	A
alofon	allophone	
alogizm	alogism	
alokacja	allocation	
alokazja	alocasia	
alokucja	allocution	
alometria	allometry	
alomorf	allomorph	
alonż	allonge	
alopatia	allopathy	
alopatyczny	allopathic	
alotropia	allotropy	
aloza	shad	
alpaka	alpaca	
alpejski	alpine	
alpensztok	alpenstock	
alpinista	alpinist	
alpinistyka	alpinism	
alpinizm	alpinism	
alpuhara	alpujarras	
alpy	alps	
alt	alat	A
altana	gazebo	
altanka	summerhouse	
alteracja	alteration	
alternatywa	alternative	
alternatywny	alternative	
alterocentryczny	alterocentric	
altowiolinista	violist	
altowiolista	violist	
altowiolistka	violist	
altruista	altruist	
altruistycznie	altruistically	
altruistyczny	altruistic	
altruizm	altruism	
altówka	viola	
aluminotermia	aluminothermy	
aluwialny	alluvial	
aluzja	allusion	
aluzyjny	allusive	
alzacja	alsace	
alzacki	alsatian	
amagnetyczny	amagnetic	
amalekita	amalek	
amalgamacja	amalgamation	
amalgamat	amalgam	
amalgamować	amalgamate	
amaltea	amalthea	
amant	lover	
amantadyna	amantadine	
amarylis	amaryllis	
amator	amateur	A
amatorski	amateur	
amatorszczyzna	amateurishness	
amazonit	amazonite	
amazonka	amazon	
amazonomachia	amazonomachy	
amazoński	amazonian	
ambasada	embassy	
ambasador	ambassador	
ambasadorski	ambassadorial	
ambicja	ambition	
ambicjonalny	ambitional	
ambiofonia	ambiophony	
ambitendencja	ambitendency	
ambitny	ambitious	
ambiwalencja	ambivalence	
ambiwalentnie	ambivalently	
ambiwalentny	ambivalent	
amblygonit	amblygonite	
ambona	pulpit	
ambrazura	embrasure	
ambrotypia	ambrotype	
ambrowiec	sweetgum	
ambrozja	ambrosia	
ambrozjański	ambrosian	
ambroży	ambrose	
ambulans	ambulance	
ambulatoryjny	outpatient	
ameba	amoeba	A
amebocyt	amebocyte	
amebowy	amoebic	
ameboza	amoebiasis	
amensalizm	amensalism	
ameryk	americium	
ameryka	america	
amerykanin	american	
amerykanizacja	americanization	
amerykanizm	americanism	
amerykanizować	americanize	
amerykanka	foldout	
amerykański	american	
amerykańskość	americaness	
ametodyczny	unmethodical	
ametryn	ametrine	
ametyst	amethyst	
ametystowy	amethyst	
amfetamina	amphetamine	
amfibia	amphibian	
amfibolit	amphibolite	
amfibologia	amphibology	
amfibrachiczny	amphibrachic	
amfigonia	amphigony	
amfiktionia	amphictyony	
amfilada	enfilade	
amfipatyczność	amphipathicity	
amfiteatr	amphitheatre	
amfora	amphora	
amforyczny	amphoric	
amharski	amharic	
amid	amide	A
amidaza	amidase	
amidyzm	amidism	
amigdalina	amygdalin	
amina	amine	
aminoacylowanie	aminoacylation	
aminobenzen	aminobenzene	
aminofenazon	aminophenazone	
aminofenol	aminophenol	
aminopeptydaza	aminopeptidase	
aminoplast	aminoplastic	A
amiotrofia	amyotrophy	
amisz	amish	
amlodypina	amlodipine	
amnestia	amnesty	
amnestiować	amnesty	
amnezja	amnesia	
amniocenteza	amniocentesis	
amniopunkcja	amniocentesis	
amoksycylina	amoxicillin	
amon	ammonium	
amoniak	ammonia	
amonit	amonito	
amoralizm	amoralism	
amoralnie	amorally	
amoralny	amoral	
amorficzny	amorphous	
amorfizm	amorphism	
amortyzacja	depreciation	
amortyzator	damper	
amortyzować	amortize	
amorycki	amorite	
amoryta	amorite	
amorytka	amorite	
ampelografia	ampelography	
amper	ampere	
amperometr	ammeter	
amperomierz	ammeter	
ampleksus	amplexus	
amplituda	amplitude	
amputacja	amputation	
amputować	amputate	
ampułka	ampoule	
amunicja	ammunition	
amuzja	amusia	
amylaza	amylase	
amyloidoza	amyloidosis	
anabaptysta	anabaptist	
anabaptystyczny	anabaptist	
anabaptyzm	anabaptism	
anabioza	anabiosis	
anaboliczny	anabolic	
anabolizm	anabolism	
anachoreta	anchorite	
anachoretka	anchoress	
anachroniczny	anachronistic	
anachronizm	anachronism	
anadiploza	anadiplosis	
anadromiczny	anadromous	
anaerob	anaerobe	
anaerobowy	anaerobic	
anafaza	anaphase	
anafilaksja	anaphylaxis	
anafilaktyczny	anaphylactic	
anafora	anaphor	
anaforeza	anaphoresis	
anageneza	anagenesis	
anaglif	anaglyph	
anaklet	anacletus	
anakolut	anacoluthon	
anakonda	anaconda	
anakreontyk	anacreontic	
analcym	analcime	
analfabeta	illiterate	
analfabetyzm	illiteracy	
analgetyczny	analgesic	
analgezja	analgesia	
analit	analyte	
analitycznie	analytically	
analityczny	analytic	
analityk	analyst	
analiza	analysis	
analizować	analyze	
analny	anal	
analogia	analogy	
analogicznie	analogically	
analogiczność	analogousness	
analogiczny	analogous	
analogowy	analog	
anamneza	anamnesis	
ananiasz	ananias	
ananim	ananym	
anaplazmoza	anaplasmosis	
anarchia	anarchy	
anarchiczny	anarchic	
anarchista	anarchist	
anarchistyczny	anarchistic	
anarchizm	anarchism	
anartria	anarthria	
anastazja	anastasia	
anastazy	anastasius	
anastrofa	anastrophe	
anastyloza	anastylosis	
anataz	anatase	
anatema	anathema	
anatidaefobia	anatidaephobia	
anatman	anatta	
anatoksyna	anatoxin	
anatol	anatoly	
anatolijczyk	anatolian	
anatolijski	anatolian	
anatomia	anatomy	
anatomicznie	anatomically	
anatomiczny	anatomic	
anatomopatolog	anatomopathologist	
anch	ankh	
anchois	anchovy	
ancymon	rascal	
andaluzja	andalusia	
andaluzyjski	andalusian	
andaluzyt	andalusite	
andamanin	andamanese	
andegawenia	anjou	
andegaweńczyk	angevin	
andezyt	andesite	
andiżan	andijan	
andora	andorra	
andorczyk	andorran	
andorski	andorran	
andoryt	andorite	
andradyt	andradite	
andragogiczny	andragogic	
andragogika	andragogy	
androcentryzm	androcentrism	
androfobia	androphobia	
androgyniczny	androgynous	
androlog	andrologist	
andrologia	andrology	
andromacha	andromache	
andropauza	andropause	
androsteron	androsterone	
andruszówka	andrushivka	
andrzej	andrew	A
andy	andes	A
andyjski	andean	
anegdota	anecdote	
anegdotyczny	anecdotic	
aneks	annex	
aneksja	annexation	
anektować	annex	
anemiczny	anaemic	
anemograf	anemograph	
anemologia	anemology	
anemometr	anemometer	
anemometria	anemometry	
anemoskop	anemoscope	
anestetyk	anaesthetic	
anestezja	anesthesia	
anestezjolog	anaesthetist	
anestezjologia	anesthesiology	
aneta	annette	A
anetta	annette	A
angażować	employ	
angelika	angelica	
angelologia	angelology	
angeologia	angelology	
angielka	englishwoman	
angielski	english	
angina	tonsilitis	A
angiogeneza	angiogenesis	
angiografia	angiography	
angiolog	angiologist	
angiologia	angiology	
angiotensyna	angiotensin	
angl	angle	
anglezyt	anglesite	
anglia	england	A
anglicyzm	anglicism	
anglik	englishman	
anglikanin	anglican	
anglikanizm	anglicanism	
anglikański	anglican	
anglista	anglicist	
anglofil	anglophile	
anglofilski	anglophilic	
anglofob	anglophobe	
anglofon	anglophone	
anglojęzyczny	anglophone	
angolczyk	angolan	
angolski	angolan	
angstrem	angstrom	
anhydryt	anhydrite	
ani	nor	A
ania	annie	
anicet	anicetus	
anidulafungina	anidulafungin	
aniela	angela	
anielski	angel	
anihilacja	annihilation	
anihilator	annihilator	
anikonizm	aniconism	
anilacja	annealing	
anilina	aniline	
animacja	animation	
animista	animist	
animistyczny	animistic	
animizm	animism	
animozja	animosity	
anionit	anionite	
anioł	angel	
aniuj	anyuy	
anizogameta	anisogamete	
anizogamia	anisogamy	
anizokoria	anisocoria	
anizotropia	anisotropy	
anizotropowy	anisotropic	
anizyk	anisian	
ankieta	survey	
ankieter	pollster	
ankietować	survey	
ankona	ancona	
anksjolityk	anxiolytic	
ankyloza	ankylosis	
anna	ann	A
annabergit	annabergite	
annalista	annalist	
annały	annals	
anoda	anode	
anodowanie	anodizing	
anodyzacja	anodizing	
anojkonim	anoikonym	
anomalia	anomaly	
anomalny	anomalous	
anomia	anomie	
anonimizacja	anonymization	
anonimowo	anonymously	
anonimowość	anonymity	
anonimowy	anon	
anonsować	announce	
anoreksja	anorexia	
anorektyk	anorexic	
anorgazmia	anorgasmia	
anormalnie	abnormally	
anormalność	abnormality	
anormalny	abnormal	
anortyt	anorthite	
anoskopia	anoscopy	
anosognozja	anosognosia	
ansambl	ensemble	
antaba	bolt	
antagonista	antagonist	
antagonistyczny	antagonistic	
antagonizm	antagonism	
antananarywa	antananarivo	
antarktyczny	antarctic	
antarktyda	antarctica	
antarktyka	antarctic	
antek	tony	
antena	antenna	
antenatka	ancestress	
anthotyro	anthotyros	
antidotum	antidote	
antiguański	antiguan	
antioch	antiochus	A
antiocheński	antiochene	
antiochia	antakya	
antleryt	antlerite	
antofyllit	anthophyllite	
antologia	anthology	
antologiczny	anthological	
antologista	anthologist	
antoni	anthony	
antonim	antonym	
antonimia	antonymy	
antonin	antoninus	
antonina	antonia	A
antoniusz	antonius	
antonomazja	antonomasia	
antonówka	antonovka	
antracyt	anthracite	
antrakologia	anthracology	
antresola	entresol	
antropocen	anthropocene	
antropocentryczny	anthropocentric	
antropocentryzm	anthropocentrism	
antropofagia	anthropophagy	
antropofit	anthropophyte	
antropofob	anthropophobe	
antropofobia	anthropophobia	
antropogeneza	anthropogenesis	
antropogeniczny	anthropogenic	
antropogeografia	anthropogeography	
antropogeograficzny	anthropogeographic	
antropolatria	anthropolatry	
antropolog	anthropologist	
antropologia	anthropology	
antropologiczny	anthropological	
antropometria	anthropometry	
antropometryczny	anthropometric	
antropomorficzny	anthropomorphic	
antropomorfizacja	anthropomorphization	
antropomorfizm	anthropomorphism	
antroponim	anthroponym	
antropozofia	anthroposophy	
antropozoficzny	anthroposophic	
antrykot	ribeye	
antwerpia	antwerp	
antyatom	antiatom	
antybakteryjny	antibacterial	
antybiogram	antibiogram	
antybiotyczny	antibiotic	
antybiotyk	antibiotic	
antybioza	antibiosis	
antybohater	antihero	
antycholinergiczny	anticholinergic	
antychryst	antichrist	
antychrześcijański	antichristian	
antycyklon	anticyclone	
antycypacja	anticipation	
antycypować	anticipate	
antyczny	ancient	
antycząstka	antiparticle	
antydatować	antedate	
antydemokratyczny	antidemocratic	
antydepresant	antidepressant	
antydiuretyczny	antidiuretic	
antydynastyczny	antidynastic	
antyelektrostatyczny	antistatic	
antyfaszystowski	antifascist	
antyfeminista	antifeminist	
antyfeministyczny	antifeminist	
antyfeminizm	antifeminism	
antyfeudalny	antifeudal	
antyfona	antiphon	
antyfonalny	antiphonal	
antyfonarz	antiphonary	
antyfutrzarski	antifur	
antygen	antigen	
antyglobalista	antiglobalist	
antygoryt	antigorite	
antyhumanitarny	antihumanitarian	
antyk	antique	
antykapitalistyczny	anticapitalistic	
antykatolicki	anticatholic	
antyklerykalny	anticlerical	
antyklerykał	anticlerical	
antyklina	anticline	
antykoagulant	anticoagulant	
antykolonializm	anticolonialism	
antykomunista	anticommunist	
antykomunistyczny	anticommunist	
antykoncepcja	contraception	
antykoncepcyjny	contraceptive	
antykonstytucyjny	unconstitutional	
antykwa	antiqua	
antykwariusz	antiquary	
antykwaryczny	antiquarian	
antyle	antilles	
antylogarytm	antilogarithm	
antylogia	antilogy	
antylopa	antelope	
antymagnetyczny	antimagnetic	
antymateria	antimatter	
antymilitarystyczny	antimilitaristic	
antymitotyczny	antimitotic	
antymon	antimony	
antymonek	antimonide	
antymonit	antimonite	
antymonopolowy	antitrust	
antynarkotykowy	antidrug	
antynarodowy	antinational	
antynatalista	antinatalist	
antynatalizm	antinatalism	
antynaukowy	antiscientific	
antyneutrino	antineutrino	
antyneutron	antineutron	
antyniewolniczy	antislavery	
antynomia	antinomy	
antynomizm	antinomianism	
antyoksydacyjny	antioxidant	
antypapież	antipope	
antypasat	antitrade	
antypatia	antipathy	
antypatriotyczny	antipatriotic	
antypatyczny	antipathetic	
antypaństwowy	antistate	
antypiryna	antipyrine	
antypoda	antipode	
antypody	antipodes	
antypowieść	antinovel	
antyproton	antiproton	
antyrasistowski	antiracist	
antyrasizm	antiracism	
antyrealizm	antirealism	
antyreligijny	antireligious	
antyrewolucyjny	antirevolutionary	
antysanitarny	unsanitary	
antysemityzm	antisemitism	
antyseptycznie	antiseptically	
antyseptyczny	antiseptic	
